Time	Channel B
(ms)	(mV)

-1.12844800	0.03787119
-1.12793600	0.04240861
-1.12742400	0.04727329
-1.12691200	0.04700691
-1.12640000	0.03818002
-1.12588800	0.03406471
-1.12537600	0.04871253
-1.12486400	0.03799058
-1.12435200	0.02527535
-1.12384000	0.05577094
-1.12332800	0.06833702
-1.12281600	0.05191323
-1.12230400	0.05132465
-1.12179200	0.05387221
-1.12128000	0.07076949
-1.12076800	0.05577646
-1.12025600	0.02965193
-1.11974400	0.06332429
-1.11923200	0.07814333
-1.11872000	0.05719494
-1.11820800	0.01530198
-1.11769600	0.02855431
-1.11718400	0.00562255
-1.11667200	0.02706277
-1.11616000	0.05281436
-1.11564800	0.02439350
-1.11513600	0.02195624
-1.11462400	0.02194866
-1.11411200	0.00928722
-1.11360000	0.03496216
-1.11308800	0.05904448
-1.11257600	0.06051250
-1.11206400	0.05536006
-1.11155200	0.03513050
-1.11104000	0.08539488
-1.11052800	0.09423527
-1.11001600	0.06655074
-1.10950400	0.04414037
-1.10899200	0.08323834
-1.10848000	0.08708181
-1.10796800	0.06204958
-1.10745600	0.03997389
-1.10694400	0.04408244
-1.10643200	0.03204591
-1.10592000	0.02290378
-1.10540800	0.03775838
-1.10489600	0.04888197
-1.10438400	0.06381137
-1.10387200	0.06193325
-1.10336000	0.03614017
-1.10284800	0.04530847
-1.10233600	0.02134355
-1.10182400	0.05803394
-1.10131200	0.08983143
-1.10080000	0.08637589
-1.10028800	0.04360933
-1.09977600	0.00994188
-1.09926400	0.01010105
-1.09875200	0.05418055
-1.09824000	0.06389127
-1.09772800	0.04142921
-1.09721600	0.01682768
-1.09670400	0.01218841
-1.09619200	0.00876708
-1.09568000	0.03018213
-1.09516800	0.02511133
-1.09465600	0.02048365
-1.09414400	0.04295689
-1.09363200	0.04337475
-1.09312000	0.04957211
-1.09260800	0.05920639
-1.09209600	0.06030256
-1.09158400	0.05831230
-1.09107200	0.04589039
-1.09056000	0.03833245
-1.09004800	0.02779844
-1.08953600	0.05060498
-1.08902400	0.03794411
-1.08851200	0.03149539
-1.08800000	0.04003145
-1.08748800	0.02476689
-1.08697600	0.02673271
-1.08646400	0.01493683
-1.08595200	0.04779077
-1.08544000	0.04085092
-1.08492800	0.02793418
-1.08441600	0.06299828
-1.08390400	0.06701740
-1.08339200	0.04215910
-1.08288000	0.00982871
-1.08236800	0.02870277
-1.08185600	0.03773175
-1.08134400	0.06839571
-1.08083200	0.04827699
-1.08032000	0.00406726
-1.07980800	0.02994267
-1.07929600	0.02141523
-1.07878400	0.01832104
-1.07827200	0.01766953
-1.07776000	0.03982663
-1.07724800	0.03562396
-1.07673600	0.04240766
-1.07622400	0.04853900
-1.07571200	0.02815596
-1.07520000	0.03628092
-1.07468800	0.04594988
-1.07417600	0.03310305
-1.07366400	0.02529088
-1.07315200	0.02186866
-1.07264000	0.01816930
-1.07212800	0.01845301
-1.07161600	0.00400674
-1.07110400	0.01708867
-1.07059200	0.00717418
-1.07008000	0.01586360
-1.06956800	0.01201493
-1.06905600	0.02727636
-1.06854400	0.01612450
-1.06803200	0.03232146
-1.06752000	0.02427842
-1.06700800	0.03413416
-1.06649600	0.03011136
-1.06598400	0.02467669
-1.06547200	0.03869404
-1.06496000	0.01417895
-1.06444800	0.03605679
-1.06393600	0.06135882
-1.06342400	0.04193195
-1.06291200	0.02392833
-1.06240000	0.04131555
-1.06188800	0.04016135
-1.06137600	0.01080004
-1.06086400	0.01295206
-1.06035200	0.02789807
-1.05984000	0.01622980
-1.05932800	0.01280469
-1.05881600	0.02867878
-1.05830400	0.04404867
-1.05779200	0.06107302
-1.05728000	0.05441813
-1.05676800	0.04323416
-1.05625600	0.01674280
-1.05574400	0.02154457
-1.05523200	0.01811235
-1.05472000	0.00832285
-1.05420800	0.03659126
-1.05369600	0.03024443
-1.05318400	0.01186138
-1.05267200	0.03079953
-1.05216000	0.04128527
-1.05164800	0.03260867
-1.05113600	0.04610502
-1.05062400	0.04676092
-1.05011200	0.05101500
-1.04960000	0.06562395
-1.04908800	0.03107041
-1.04857600	0.03090259
-1.04806400	0.04723584
-1.04755200	0.07285596
-1.04704000	0.06285066
-1.04652800	0.01459649
-1.04601600	0.00296113
-1.04550400	0.01931916
-1.04499200	0.01439346
-1.04448000	0.02801809
-1.04396800	0.03944324
-1.04345600	0.06434613
-1.04294400	0.05597667
-1.04243200	0.03972026
-1.04192000	0.05002070
-1.04140800	0.05527885
-1.04089600	0.06817997
-1.04038400	0.09707806
-1.03987200	0.05857661
-1.03936000	0.04906464
-1.03884800	0.05194904
-1.03833600	0.07030249
-1.03782400	0.04292469
-1.03731200	0.01809999
-1.03680000	0.05826469
-1.03628800	0.04873754
-1.03577600	0.02056878
-1.03526400	0.06309295
-1.03475200	0.07507211
-1.03424000	0.04255525
-1.03372800	0.01665031
-1.03321600	0.02233437
-1.03270400	0.03048728
-1.03219200	0.01432336
-1.03168000	0.03681796
-1.03116800	0.03541357
-1.03065600	0.03246084
-1.03014400	0.01892499
-1.02963200	0.02485532
-1.02912000	0.01460782
-1.02860800	0.03651612
-1.02809600	0.02094414
-1.02758400	0.00444774
-1.02707200	0.03454230
-1.02656000	0.01756788
-1.02604800	0.01686174
-1.02553600	0.02250305
-1.02502400	0.01787763
-1.02451200	0.01048269
-1.02400000	0.02124627
-1.02348800	0.01426793
-1.02297600	0.01820207
-1.02246400	0.04461727
-1.02195200	0.03685030
-1.02144000	0.00807096
-1.02092800	0.00827896
-1.02041600	0.01263028
-1.01990400	0.02445863
-1.01939200	0.05909670
-1.01888000	0.06962981
-1.01836800	0.03822901
-1.01785600	0.02597830
-1.01734400	0.01457575
-1.01683200	0.02465441
-1.01632000	0.01286632
-1.01580800	0.02356382
-1.01529600	0.03641222
-1.01478400	0.03882668
-1.01427200	0.01631056
-1.01376000	0.00449684
-1.01324800	0.01357708
-1.01273600	0.00423945
-1.01222400	0.02056867
-1.01171200	0.05584778
-1.01120000	0.05844259
-1.01068800	0.06180421
-1.01017600	0.07594556
-1.00966400	0.02029403
-1.00915200	0.01387764
-1.00864000	0.00384412
-1.00812800	0.02278469
-1.00761600	0.02623092
-1.00710400	0.05167137
-1.00659200	0.04682644
-1.00608000	0.02668804
-1.00556800	0.02432657
-1.00505600	0.03627655
-1.00454400	0.03992064
-1.00403200	0.03446154
-1.00352000	0.00693340
-1.00300800	0.03308105
-1.00249600	0.02789217
-1.00198400	0.00782006
-1.00147200	0.03264323
-1.00096000	0.02432890
-1.00044800	0.00701047
-0.99993600	0.03092029
-0.99942390	0.03742095
-0.99891190	0.02434585
-0.99839990	0.03582127
-0.99788790	0.01569546
-0.99737590	0.01409436
-0.99686400	0.05125342
-0.99635200	0.06290694
-0.99584000	0.02289531
-0.99532790	0.01598839
-0.99481590	0.03348581
-0.99430390	0.00522839
-0.99379190	0.02402949
-0.99328000	0.03538326
-0.99276800	0.03893744
-0.99225600	0.01329506
-0.99174400	0.02523283
-0.99123200	0.01493363
-0.99072000	0.04254283
-0.99020800	0.02782977
-0.98969600	0.02197011
-0.98918400	0.00917902
-0.98867200	0.02424004
-0.98815990	0.02452548
-0.98764790	0.02581449
-0.98713590	0.02249311
-0.98662390	0.05447778
-0.98611190	0.02990269
-0.98559990	0.01219552
-0.98508790	0.03228448
-0.98457590	0.03954455
-0.98406400	0.01802623
-0.98355200	0.01141851
-0.98304000	0.02847948
-0.98252800	0.04851212
-0.98201600	0.03950243
-0.98150400	0.02888504
-0.98099200	0.03616992
-0.98048000	0.04670312
-0.97996800	0.03959841
-0.97945600	0.02693812
-0.97894400	0.00658587
-0.97843200	0.02187164
-0.97792000	0.02658230
-0.97740790	0.06125129
-0.97689590	0.04954788
-0.97638400	0.01466633
-0.97587200	0.02053534
-0.97536000	0.01916141
-0.97484800	0.00930898
-0.97433600	0.04560367
-0.97382400	0.05320694
-0.97331200	0.01317395
-0.97280000	0.01098390
-0.97228800	0.01723666
-0.97177590	0.03610285
-0.97126390	0.01995487
-0.97075200	0.01104757
-0.97024000	0.03442205
-0.96972800	0.05002693
-0.96921600	0.04491715
-0.96870390	0.04308279
-0.96819190	0.01973724
-0.96768000	0.03033589
-0.96716800	0.03163823
-0.96665600	0.00741343
-0.96614400	0.02293458
-0.96563200	0.03533458
-0.96512000	0.02025406
-0.96460800	0.01481837
-0.96409600	0.06173958
-0.96358390	0.02899606
-0.96307190	0.02019998
-0.96255990	0.02740874
-0.96204790	0.05121961
-0.96153590	0.05664175
-0.96102400	0.03893935
-0.96051200	0.02402994
-0.96000000	0.01947927
-0.95948800	0.03261307
-0.95897600	0.00756537
-0.95846400	0.04764936
-0.95795200	0.02247172
-0.95744000	0.06768973
-0.95692800	0.01449168
-0.95641600	0.03409553
-0.95590390	0.01123553
-0.95539190	0.02379790
-0.95488000	0.04266063
-0.95436800	0.02361733
-0.95385600	0.07535147
-0.95334400	0.04344212
-0.95283200	0.06533719
-0.95231990	0.06034493
-0.95180800	0.02859253
-0.95129600	0.04521124
-0.95078400	0.05627828
-0.95027200	0.03721944
-0.94976000	0.09730531
-0.94924800	0.09386352
-0.94873600	0.02413450
-0.94822400	0.06162531
-0.94771200	0.05255111
-0.94720000	0.06695934
-0.94668790	0.08235119
-0.94617590	0.05415319
-0.94566390	0.02252178
-0.94515200	0.02100359
-0.94464000	0.02115547
-0.94412800	0.03713037
-0.94361600	0.05234397
-0.94310400	0.05718001
-0.94259200	0.04249021
-0.94208000	0.06781747
-0.94156800	0.05423893
-0.94105600	0.11740620
-0.94054390	0.04281420
-0.94003190	0.14719970
-0.93951990	0.04272022
-0.93900790	0.15372480
-0.93849600	0.12300280
-0.93798400	0.11406950
-0.93747200	0.53917150
-0.93696000	1.14816000
-0.93644800	1.04325000
-0.93593590	0.52123640
-0.93542400	0.44329940
-0.93491200	0.79347360
-0.93440000	0.44252170
-0.93388800	0.14494390
-0.93337600	0.18045710
-0.93286400	0.17083450
-0.93235200	0.09849033
-0.93184000	0.10589440
-0.93132800	0.06521311
-0.93081600	0.12163260
-0.93030390	0.20007620
-0.92979190	0.89184490
-0.92927990	2.27065400
-0.92876800	2.74682500
-0.92825600	1.30568800
-0.92774400	0.30552040
-0.92723200	0.77552750
-0.92672000	0.73074880
-0.92620800	0.23930550
-0.92569600	0.19969730
-0.92518400	0.13333300
-0.92467190	0.13104260
-0.92415990	0.09633522
-0.92364790	0.06057110
-0.92313590	0.09615491
-0.92262400	0.03264797
-0.92211200	0.09258230
-0.92160000	0.07236322
-0.92108800	0.03254189
-0.92057600	0.04094576
-0.92006400	0.05934943
-0.91955200	0.05348859
-0.91904000	0.04138778
-0.91852800	0.06567106
-0.91801600	0.07719057
-0.91750400	0.02957127
-0.91699190	0.06990642
-0.91647990	0.02148598
-0.91596800	0.04653797
-0.91545600	0.06298873
-0.91494400	0.02011820
-0.91443200	0.03063992
-0.91391990	0.04378734
-0.91340790	0.03603810
-0.91289600	0.01719631
-0.91238400	0.04349845
-0.91187200	0.01550449
-0.91136000	0.02567014
-0.91084800	0.05107603
-0.91033600	0.00367751
-0.90982400	0.02540308
-0.90931200	0.04157861
-0.90880000	0.02416106
-0.90828790	0.02913690
-0.90777590	0.01558309
-0.90726390	0.01223370
-0.90675190	0.06797147
-0.90624000	0.05628384
-0.90572800	0.06060972
-0.90521600	0.04168247
-0.90470400	0.01175880
-0.90419200	0.02600152
-0.90368000	0.02610148
-0.90316800	0.05905395
-0.90265600	0.03704002
-0.90214400	0.04920009
-0.90163200	0.04915456
-0.90111990	0.00526410
-0.90060790	0.01755660
-0.90009590	0.02192015
-0.89958400	0.05330531
-0.89907200	0.00649692
-0.89856000	0.02744159
-0.89804800	0.01635287
-0.89753600	0.02427135
-0.89702390	0.03605013
-0.89651200	0.01993730
-0.89600000	0.04654774
-0.89548800	0.02677903
-0.89497600	0.03055264
-0.89446400	0.02395665
-0.89395200	0.04444147
-0.89344000	0.03085073
-0.89292800	0.02593148
-0.89241600	0.01668546
-0.89190400	0.03558749
-0.89139190	0.02714588
-0.89087990	0.00348059
-0.89036800	0.01676128
-0.88985600	0.02471253
-0.88934400	0.01048144
-0.88883200	0.02949668
-0.88832000	0.02567394
-0.88780800	0.04491668
-0.88729600	0.04909594
-0.88678400	0.02892961
-0.88627200	0.03196636
-0.88575990	0.02915717
-0.88524790	0.01851806
-0.88473590	0.04935037
-0.88422390	0.05531140
-0.88371200	0.01845020
-0.88320000	0.02180001
-0.88268800	0.01303193
-0.88217600	0.04104359
-0.88166400	0.02340084
-0.88115200	0.02303483
-0.88064000	0.04043240
-0.88012800	0.05146172
-0.87961600	0.01925227
-0.87910400	0.03761879
-0.87859200	0.03251442
-0.87808000	0.01117120
-0.87756790	0.01493014
-0.87705600	0.01396172
-0.87654400	0.02903908
-0.87603200	0.00077452
-0.87552000	0.00491012
-0.87500790	0.03623060
-0.87449590	0.01858993
-0.87398400	0.02009588
-0.87347200	0.01619458
-0.87296000	0.02169518
-0.87244800	0.00629729
-0.87193600	0.01881137
-0.87142400	0.03584909
-0.87091200	0.02130236
-0.87040000	0.02450272
-0.86988800	0.02547127
-0.86937590	0.03599973
-0.86886390	0.01168516
-0.86835190	0.01362285
-0.86783990	0.02821099
-0.86732800	0.05680698
-0.86681600	0.05867803
-0.86630400	0.04281264
-0.86579200	0.02146116
-0.86528000	0.02388646
-0.86476800	0.04961494
-0.86425600	0.04881860
-0.86374400	0.02337142
-0.86323200	0.01330020
-0.86272000	0.04177924
-0.86220790	0.04132736
-0.86169590	0.04107572
-0.86118400	0.00408692
-0.86067200	0.01152840
-0.86016000	0.02981332
-0.85964800	0.02258015
-0.85913600	0.02234488
-0.85862390	0.01195402
-0.85811190	0.01720965
-0.85760000	0.01418773
-0.85708800	0.01057767
-0.85657600	0.01652190
-0.85606400	0.02715020
-0.85555200	0.03210635
-0.85504000	0.02528468
-0.85452800	0.04453527
-0.85401600	0.01409367
-0.85350400	0.00421391
-0.85299190	0.01446283
-0.85247990	0.00990670
-0.85196790	0.03046837
-0.85145600	0.03030509
-0.85094400	0.03109963
-0.85043200	0.02259460
-0.84992000	0.01572307
-0.84940800	0.01582725
-0.84889600	0.01653193
-0.84838400	0.02896097
-0.84787200	0.02616294
-0.84736000	0.03336602
-0.84684800	0.04734740
-0.84633590	0.06934409
-0.84582390	0.07094067
-0.84531190	0.03718515
-0.84480000	0.01923159
-0.84428800	0.01317889
-0.84377600	0.02123911
-0.84326400	0.02097462
-0.84275200	0.00572346
-0.84224000	0.02562965
-0.84172800	0.03933472
-0.84121600	0.03770499
-0.84070400	0.00445643
-0.84019200	0.02877834
-0.83968000	0.00669285
-0.83916800	0.01003220
-0.83865590	0.03206034
-0.83814400	0.04484163
-0.83763200	0.03955878
-0.83712000	0.02276906
-0.83660790	0.02952640
-0.83609590	0.04451132
-0.83558390	0.03847831
-0.83507200	0.00393690
-0.83456000	0.00662675
-0.83404800	0.02195802
-0.83353600	0.02367815
-0.83302400	0.02175706
-0.83251200	0.02498944
-0.83200000	0.00700118
-0.83148800	0.02661551
-0.83097590	0.03260174
-0.83046390	0.01987627
-0.82995190	0.01647855
-0.82943990	0.02182309
-0.82892800	0.01814776
-0.82841600	0.02653380
-0.82790400	0.03816460
-0.82739200	0.02318742
-0.82688000	0.00966361
-0.82636800	0.01245547
-0.82585600	0.02649985
-0.82534400	0.02102485
-0.82483200	0.02486425
-0.82432000	0.01689257
-0.82380800	0.00923424
-0.82329600	0.03915184
-0.82278390	0.04461120
-0.82227200	0.03128507
-0.82176000	0.00712807
-0.82124800	0.02567296
-0.82073600	0.04768606
-0.82022400	0.04741360
-0.81971190	0.03480303
-0.81920000	0.01027823
-0.81868800	0.04663685
-0.81817600	0.02858946
-0.81766400	0.00972760
-0.81715200	0.01201972
-0.81664000	0.02119886
-0.81612800	0.03430584
-0.81561600	0.02578825
-0.81510400	0.03725770
-0.81459190	0.03930541
-0.81407990	0.03726929
-0.81356790	0.03014274
-0.81305590	0.03767655
-0.81254400	0.04714816
-0.81203200	0.02004908
-0.81152000	0.00861349
-0.81100800	0.02494732
-0.81049600	0.04098096
-0.80998400	0.03189112
-0.80947200	0.02715597
-0.80896000	0.03167222
-0.80844800	0.02508608
-0.80793600	0.03389638
-0.80742390	0.04702339
-0.80691190	0.02569960
-0.80639990	0.01801410
-0.80588800	0.01948733
-0.80537600	0.03747614
-0.80486400	0.02397031
-0.80435200	0.01588526
-0.80384000	0.02400629
-0.80332790	0.02087264
-0.80281600	0.02967668
-0.80230400	0.01543497
-0.80179200	0.01019062
-0.80128000	0.01277145
-0.80076800	0.02593057
-0.80025600	0.02957414
-0.79974400	0.03504344
-0.79923200	0.06373477
-0.79872000	0.05870863
-0.79820800	0.02753827
-0.79769590	0.03271988
-0.79718390	0.02450157
-0.79667200	0.01388788
-0.79616000	0.02244271
-0.79564800	0.01433938
-0.79513600	0.02758282
-0.79462400	0.01102803
-0.79411200	0.01682357
-0.79360000	0.02286696
-0.79308800	0.00842856
-0.79257600	0.00154569
-0.79206400	0.02072947
-0.79155190	0.04420373
-0.79103990	0.01808046
-0.79052790	0.02130651
-0.79001600	0.03163421
-0.78950400	0.01201576
-0.78899200	0.00322865
-0.78848000	0.00567316
-0.78796800	0.02324743
-0.78745600	0.02769578
-0.78694400	0.00861301
-0.78643200	0.00962727
-0.78592000	0.01240974
-0.78540800	0.01585024
-0.78489600	0.02461524
-0.78438400	0.01896652
-0.78387190	0.00751364
-0.78336000	0.00827702
-0.78284800	0.00896767
-0.78233600	0.02366967
-0.78182400	0.00314046
-0.78131190	0.00852590
-0.78079990	0.02156952
-0.78028800	0.01993844
-0.77977600	0.01587432
-0.77926400	0.02807187
-0.77875200	0.02643559
-0.77824000	0.02048709
-0.77772800	0.01502681
-0.77721600	0.01670505
-0.77670400	0.01906134
-0.77619200	0.01557999
-0.77567990	0.03168793
-0.77516790	0.05395600
-0.77465590	0.03305974
-0.77414390	0.01575989
-0.77363200	0.03233219
-0.77312000	0.02618154
-0.77260800	0.00963829
-0.77209600	0.00731559
-0.77158400	0.00872745
-0.77107200	0.01450191
-0.77056000	0.01950418
-0.77004800	0.03604669
-0.76953600	0.03183586
-0.76902400	0.02272247
-0.76851200	0.01838947
-0.76799990	0.01865158
-0.76748800	0.01353303
-0.76697600	0.02025842
-0.76646400	0.01854038
-0.76595200	0.02774808
-0.76544000	0.01724302
-0.76492790	0.01586492
-0.76441590	0.01087173
-0.76390400	0.01951394
-0.76339200	0.02022302
-0.76288000	0.01393026
-0.76236800	0.01469187
-0.76185600	0.02322107
-0.76134400	0.02182410
-0.76083200	0.01127089
-0.76032000	0.00832391
-0.75980800	0.01455393
-0.75929590	0.03345765
-0.75878390	0.03762453
-0.75827190	0.03329415
-0.75776000	0.04052996
-0.75724800	0.04129943
-0.75673600	0.01739679
-0.75622400	0.01735470
-0.75571200	0.02062203
-0.75520000	0.00834795
-0.75468800	0.00485420
-0.75417600	0.02298461
-0.75366400	0.02742694
-0.75315200	0.02455997
-0.75263990	0.01285573
-0.75212790	0.04292927
-0.75161590	0.04082040
-0.75110400	0.02355063
-0.75059200	0.01018089
-0.75008000	0.01482603
-0.74956800	0.00257076
-0.74905600	0.01759826
-0.74854400	0.01884948
-0.74803200	0.00711113
-0.74752000	0.01331322
-0.74700800	0.02512085
-0.74649600	0.01872326
-0.74598400	0.02674058
-0.74547200	0.02040946
-0.74496000	0.01168888
-0.74444800	0.02936347
-0.74393600	0.04569494
-0.74342400	0.04304488
-0.74291200	0.04752880
-0.74239990	0.02520460
-0.74188790	0.00697623
-0.74137600	0.01334529
-0.74086400	0.02288333
-0.74035200	0.02130632
-0.73984000	0.02156671
-0.73932800	0.02661457
-0.73881600	0.01549713
-0.73830400	0.00963440
-0.73779200	0.01822479
-0.73728000	0.02065219
-0.73676790	0.00929131
-0.73625590	0.00489668
-0.73574390	0.00427792
-0.73523200	0.00556066
-0.73472000	0.00256587
-0.73420800	0.01622317
-0.73369600	0.02199325
-0.73318400	0.01717416
-0.73267200	0.02766525
-0.73216000	0.03232201
-0.73164800	0.03944938
-0.73113600	0.04610823
-0.73062400	0.03700913
-0.73011200	0.01659130
-0.72960000	0.00852191
-0.72908790	0.02384926
-0.72857600	0.02403472
-0.72806400	0.01191526
-0.72755200	0.00716765
-0.72704000	0.00868245
-0.72652800	0.02415923
-0.72601590	0.01145804
-0.72550400	0.00727138
-0.72499200	0.02237327
-0.72448000	0.01861626
-0.72396800	0.00354217
-0.72345600	0.02260817
-0.72294400	0.04663872
-0.72243200	0.04929952
-0.72192000	0.03290306
-0.72140800	0.02798612
-0.72089600	0.03793242
-0.72038390	0.02755329
-0.71987190	0.01930075
-0.71935990	0.02624664
